# N l b R fracMedian appU appV Au Av SNR
3196 269.773285222 -16.9068978877 79.3 0.0 22.1136380037 20.9629101055 0.93227206707 0.881544168949 7.02427417917
3233 336.019745488 -16.7574995377 91.1 0.0 22.110953775 20.9767625994 0.628361890167 0.594170714572 7.0169232568
3234 336.942778263 -18.8411596185 87.5 0.0 22.1122889644 20.9732611739 0.717248699293 0.678220908768 7.01355184599
3235 337.748250005 -20.9719873312 97.1 0.0 22.1079249691 20.9814350595 0.486828819588 0.460338910006 7.03135907661
3236 338.431061993 -23.1430459171 100.3 0.0 22.1071475753 20.9845311182 0.415642910153 0.393026453063 7.03104069306
3237 338.985253606 -25.3472728159 102.7 0.0 22.1074735142 20.987633306 0.364621296227 0.344781087965 7.02186438383
3238 339.403816838 -27.5774135124 98.4 0.0 22.1074404784 20.9825483487 0.457464986257 0.432572856549 7.03288883628
3239 339.678499159 -29.8259395072 108.0 0.0 22.1069716852 20.9931043253 0.254852907788 0.24098554782 7.01426405663
3240 339.799595248 -32.0849485882 109.7 0.0 22.1056074967 20.9936597552 0.219574358854 0.207626617311 7.02397037686
3241 339.755730776 -34.3460450495 108.3 0.0 22.1071392584 20.9935905384 0.248996975236 0.235448255245 7.01189397824
3242 339.533646086 -36.6001973858 103.9 0.0 22.1081798766 20.9896738339 0.34010213878 0.321596096117 7.01189900303
3243 339.11799506 -38.8375708102 106.2 0.0 22.1060754941 20.9902710243 0.290452910326 0.274648440618 7.02744234262
3244 338.491186181 -41.0473327507 109.6 0.0 22.105106327 20.9930780976 0.22105355626 0.209025326865 7.02921208732
3245 337.633310446 -43.2174309844 111.5 0.0 22.1056373274 20.9956109901 0.184262990505 0.174236653194 7.01957425095
3246 336.522226214 -45.3343476714 113.1 0.000152516363771 22.1054969976 20.9971617688 0.153183972994 0.144848744201 7.01738588706
3247 335.133905558 -47.3828389195 115.4 0.000151763123167 22.1043815983 20.9984857901 0.108352554208 0.102456745972 7.02345121
3248 333.443189417 -49.3456800965 115.5 0.000150977323453 22.1043330624 20.9985422397 0.106423141239 0.10063231852 7.02371751347
3249 331.425142736 -51.2034537788 116.7 0.000150201032943 22.104848223 21.0002506379 0.0844939427264 0.079896357676 7.01595762492
3250 329.057228445 -52.9344402882 116.6 0.000149401055846 22.1047438203 21.0000506244 0.0862510681618 0.0815578723093 7.01721716564
3251 326.322493754 -54.5146994889 116.2 0.000148596156149 22.1035731848 20.9985376496 0.0925425445195 0.0875070093619 7.02978824622
3252 323.213826993 -55.9184596407 117.7 0.000147785933658 22.1044196929 21.000853595 0.0655373786949 0.0619712807853 7.01808116181
3253 319.739032046 -57.1189399985 116.2 0.000146982294249 22.1036839239 20.9986423631 0.0926532836445 0.0876117228176 7.02868059391
3254 314.358684775 -55.9055674319 117.6 0.000146464940659 22.1042098884 21.0005547759 0.0671732796915 0.0635181671884 7.02039248518
3255 310.498061309 -56.5674373581 117.6 0.000145678455934 22.1033302695 20.9997230198 0.0662936607609 0.0626864111307 7.02918646277
3256 306.4632338 -56.9553676132 117.8 0.000144904553091 22.1050126843 21.0015146653 0.0642862320645 0.0607882130356 7.01194403587
3257 302.344165136 -57.0584188794 116.0 0.000144154338687 22.1040227082 20.9987591699 0.0967327620648 0.0914692237992 7.02572836656
3258 298.239251467 -56.8736029528 114.5 0.000143409250598 22.104262159 20.997447738 0.125234725643 0.118420304587 7.02662362938
3259 294.2454453 -56.4062540574 115.1 0.000142715316756 22.1045647392 20.9983513992 0.114188121054 0.107974781005 7.02227822089
3260 290.448739706 -55.669371369 115.4 0.000142020769843 22.1042884115 20.9983976739 0.108259367421 0.102368629776 7.0243827961
3261 286.917273448 -54.6821179675 114.1 0.000141344639052 22.10460685 20.9973601759 0.133178627929 0.1259319538 7.024061024
3262 283.698223423 -53.4678641226 111.7 0.00014068122366 22.1053715444 20.9955714197 0.180105678793 0.170305554079 7.02177905989
3263 280.818302165 -52.0521993866 113.4 0.000140093594627 22.105405911 20.9973886367 0.147340638181 0.139323363882 7.01762796259
3264 278.286758211 -50.461232642 114.6 0.00013788068023 22.1041496266 20.9974444774 0.123226538394 0.116521389214 7.02752844111
3265 276.099532687 -48.7203364838 116.2 0.000135961084243 22.1039626585 20.9989059308 0.0929320182372 0.0878752905717 7.02589315494
3266 274.243482981 -46.8533503779 111.7 0.000131132719512 22.104948944 20.9951718143 0.179683078397 0.169905948719 7.02600406401
3267 272.70002675 -44.8821712755 115.3 0.000131060269731 22.1037859805 20.9978201485 0.109639444044 0.103673612026 7.02962635428
3268 271.447954774 -42.8266288958 116.2 0.000129763566442 22.1053789248 21.0002451336 0.0943482845556 0.0892144933203 7.01174249432
3269 270.465418338 -40.7045468194 115.6 0.00012789383489 22.1049977148 20.9992729822 0.105208544377 0.0994838117491 7.01685688987
3270 269.731221713 -38.5319102439 112.8 0.000124882780637 22.1051385777 20.9965090222 0.158593079466 0.14996352393 7.02163724864
3271 269.225585964 -36.3230844009 115.2 0.00012539951694 22.103973774 20.9978952014 0.111711378545 0.105632805958 7.02796739943
3272 268.930538457 -34.0910474305 112.7 0.000123332372206 22.1050011739 20.9962742996 0.16038159363 0.15165471933 7.02323440694
3273 268.830052391 -31.8476163507 104.1 0.0 22.1066977881 20.9884996152 0.334444140531 0.316245967608 7.026229476
3274 268.91002818 -29.6036549178 106.6 0.0 22.1056531709 20.9903158799 0.281867147442 0.26652985649 7.03072286038
3275 269.158180505 -27.3692583186 111.4 0.000116981940444 22.1063155926 20.996146331 0.186889638435 0.176720376829 7.01302445181
3276 269.563873212 -25.1539134461 101.9 0.0 22.1076262561 20.98685373 0.381755336039 0.360982809994 7.02229416578
3277 270.117928688 -22.9666353239 91.3 0.0 22.1096245018 20.975764772 0.62227061417 0.588410884339 7.02967390677
3278 270.81242765 -20.816081076 88.5 0.0 22.1101202681 20.972553188 0.690403914601 0.652836834475 7.03243288493
3279 271.640508249 -18.7106431395 64.1 0.0 22.1193755912 20.9431924744 1.40008544356 1.32390232679 7.01859209384
3280 272.596168955 -16.6585231205 79.3 0.0 22.1137562227 20.9630218919 0.932390286103 0.881655955307 7.02309144162
3313 332.508770241 -15.2277849053 97.7 0.0 22.1081850483 20.9824088542 0.473712229691 0.447936035622 7.02722005338
3314 333.552388993 -17.2368102495 97.3 0.0 22.1084258467 20.9821518038 0.482861645408 0.456587602433 7.02583442968
3315 334.472299421 -19.304934893 89.7 0.0 22.1111806845 20.9751472644 0.662218469232 0.626185049132 7.01849025211
3316 335.262997593 -21.4240585175 105.4 0.0 22.1075446399 20.9907667902 0.308341585472 0.291563735865 7.01465402598
3317 335.918256822 -23.585931634 102.5 0.0 22.1073980693 20.9873316412 0.368778742366 0.348712314192 7.0231065915
3318 336.430934521 -25.7820947993 106.7 0.0 22.1059369681 20.9906950241 0.280114870984 0.264872926986 7.02764812221
3319 336.792773731 -28.0037993704 103.9 0.0 22.1073444313 20.9888838479 0.339266693555 0.320806110132 7.02024595185
3320 336.99420181 -30.2419085451 96.9 0.0 22.1087771248 20.9819972245 0.492158239596 0.465378339265 7.02334798137
3321 337.024131797 -32.4867771741 111.2 0.0 22.1056521732 20.9953066891 0.190128236935 0.179782752849 7.0201044889
3322 336.869777041 -34.7281086558 105.6 0.0 22.1074288736 20.9908813171 0.304109282643 0.287561726138 7.01533531863
3323 336.516497663 -36.9547877324 103.1 0.0 22.1067969317 20.9874528461 0.355503605306 0.336159519702 7.02765692793
3324 335.947709339 -39.154688931 109.3 0.0 22.1061640095 20.9937543631 0.2280631998 0.215653553331 7.01932666759
3325 335.144902105 -41.3144628286 110.6 0.0 22.1055837624 20.9946027382 0.201808127593 0.190827103386 7.0221507095
3326 334.087840331 -43.4193066174 112.7 0.000152738016985 22.1042666642 20.9955797569 0.159647083953 0.150960176669 7.03057993057
3327 332.75504468 -45.4527326099 110.8 0.0 22.1054002585 20.9946426913 0.197701456491 0.186943889363 7.02353015412
3328 331.12468964 -47.3963598028 114.7 0.000151229953088 22.1048398428 20.9982001954 0.122022753311 0.11538310592 7.02040792886
3329 329.176077265 -49.2297697829 115.3 0.000150459935717 22.1052509479 20.9992054023 0.11110441138 0.105058865814 7.01498354402
3330 326.891849612 -50.9304894768 115.5 0.000149668193 22.1050033447 20.9991760498 0.107093423568 0.101266128648 7.01701920305
3331 324.261046083 -52.4741862286 115.2 0.000148865289354 22.1049120271 20.9987824012 0.112649631696 0.106520005762 7.01858829545
3332 321.282952994 -53.8351775387 115.9 0.000148064809608 22.1040597861 20.9986923271 0.0986426062882 0.0932751473039 7.02557571047
3333 317.9713938 -54.9873538614 117.0 0.000147261984001 22.1035757942 20.9993508012 0.0776464854833 0.0734214924322 7.02802586267
3334 312.959977469 -53.7049055024 116.5 0.000146737655938 22.1048717236 21.0000701895 0.0882420967519 0.0834405626804 7.01615633064
3335 309.323062195 -54.3159462506 117.6 0.000145951709862 22.1042447674 21.000587757 0.0672081587231 0.0635511483406 7.02004394831
3336 305.540676073 -54.6517052347 117.0 0.000145184195807 22.1040870685 20.9998342554 0.0781577597558 0.0739049466401 7.02291398857
3337 301.697202988 -54.7030196798 115.6 0.000144437276184 22.1038389916 20.9981773088 0.104049821179 0.098388138378 7.0284390449
3338 297.882768557 -54.4684604275 115.8 0.000143722072065 22.1036849183 20.998235866 0.10014212139 0.0946930690035 7.02954293694
3339 294.184744883 -53.9544974272 115.1 0.000143028243598 22.1042318593 20.9980366323 0.113855241146 0.107660014154 7.02560604029
3340 290.679901223 -53.1747633871 114.4 0.000142337768658 22.1051030992 20.9981396811 0.127972976873 0.121009558829 7.01843846182
3341 287.428909841 -52.1486090548 113.6 0.000141679922395 22.1050673306 20.9972766853 0.143175673727 0.135385028435 7.02056669002
3342 284.474003921 -50.8992954005 113.7 0.000141094896646 22.1053627211 20.9976599682 0.141560397688 0.13385764472 7.01739313611
3343 281.83955362 -49.4521833337 113.7 0.000140532958951 22.1047037787 20.9970368809 0.140901455246 0.133234557439 7.0239785589
3344 279.534652808 -47.8331872792 115.3 0.000139997458332 22.105473127 20.999415492 0.111326590572 0.105268955527 7.01276474122
3345 277.556643633 -46.0676230159 101.2 0.0 22.107388113 20.9858140689 0.396485550441 0.374911506426 7.02639991757
3346 275.894709737 -44.1794625452 109.1 0.0 22.1066718441 20.9940181604 0.232548091151 0.219894407433 7.01471335169
3347 274.533010762 -42.1909366028 112.6 0.000132754232167 22.1050534846 20.9962188755 0.162361531984 0.153526922921 7.02293535577
3348 273.453140258 -40.1223974298 113.7 0.00013183435858 22.1045780317 20.9969179762 0.140775708295 0.133115652781 7.0252357776
3349 272.635896319 -37.9923557527 112.1 0.000129596883389 22.1055337904 20.9961472033 0.172505727448 0.163119140338 7.01925678269
3350 272.062460592 -35.8176215577 112.6 0.000129028225974 22.1049826991 20.9961519417 0.162290746514 0.153459989114 7.02364298674
3351 271.715116284 -33.6134972724 105.9 0.0 22.1065351747 20.9903714439 0.297055374179 0.280891643343 7.02355553637
3352 271.577631139 -31.3939890634 105.7 0.0 22.1074615906 20.9910240918 0.302086654082 0.285649155252 7.01477121605
3353 271.635409795 -29.1720151 107.9 0.0 22.1071377158 20.9931518665 0.257030492388 0.243044643093 7.01283839057
3354 271.875494674 -26.9595988024 107.0 0.0 22.1063408677 20.9914086921 0.274421979301 0.259489803705 7.02290385063
3355 272.286471798 -24.7680410173 101.3 0.0 22.1073107357 20.9858576 0.394263508879 0.372810373235 7.02692682769
3356 272.858319848 -22.6080686141 96.3 0.0 22.108892968 20.9813728691 0.505761532411 0.478241433509 7.0237368499
3357 273.582227412 -20.4899589449 86.6 0.0 22.1117097559 20.971491862 0.739120295793 0.698902401909 7.02189439851
3358 274.450394069 -18.4236405397 80.1 0.0 22.1146582094 20.9650608236 0.911495628953 0.861898243129 7.01161292872
3359 275.455824772 -16.4187707331 81.6 0.0 22.1135410322 20.9661966458 0.870090238452 0.822745852053 7.01822729633
3389 330.015806192 -15.7175463846 104.6 0.0 22.1067919278 20.9891547894 0.324133505113 0.306496366765 7.02408672592
3390 331.068813167 -17.6981044248 96.2 0.0 22.1092301834 20.9815689753 0.508354823217 0.480693615086 7.02062375038
3391 331.986904843 -19.7435148055 100.7 0.0 22.1084657143 20.9862478093 0.408318361528 0.386100456502 7.0168646848
3392 332.763324264 -21.8442027302 83.4 0.0 22.1128742487 20.9681442117 0.822043995559 0.777313958555 7.01953010696
3393 333.390583207 -23.9903445297 104.3 0.0 22.1072674149 20.9892650352 0.330845872723 0.312843493033 7.02005311518
3394 333.860255681 -26.1717981337 107.6 0.0 22.1064618852 20.9921838351 0.262400528584 0.248122478483 7.02028962331
3395 334.162775759 -28.3780107052 107.2 0.0 22.1062016077 20.9914976573 0.270227680933 0.255523730496 7.02382709673
3396 334.287247624 -30.5979027704 104.2 0.0 22.1081218149 20.9899596048 0.33378322009 0.315621009957 7.01175722233
3397 334.221280932 -32.8197282654 106.7 0.0 22.1055887251 20.9903657301 0.279766627979 0.264543632993 7.03113205408
3398 333.950872681 -35.0309106452 106.6 0.0 22.1061797026 20.9908137614 0.28239367919 0.267027737966 7.02545597367
3399 333.46036863 -37.2178567128 107.6 0.0 22.1062726503 20.9920048971 0.262211293634 0.247943540411 7.02218115105
3400 332.732553578 -39.3657527242 112.4 0.000153568070548 22.1049386881 20.995900269 0.166107131895 0.157068712788 7.02453135276
3401 331.748941081 -41.4583523029 112.7 0.000152891910591 22.1042948075 20.9956063688 0.159675227227 0.150986788577 7.03029837817
3402 330.490357928 -43.4777736026 112.3 0.000152193043528 22.105292691 20.996129841 0.168393909708 0.159231059723 7.02121700176
3403 328.937942712 -45.4043348248 112.0 0.000151439312429 22.1056570883 20.9961583422 0.174566974994 0.165068228828 7.01824963405
3404 327.074690618 -47.216472959 115.6 0.000150679155297 22.1041565564 20.9984775939 0.104367386 0.0986884234836 7.02526339993
3405 324.88765898 -48.8908093847 115.4 0.000149900031369 22.1051734603 20.9992345644 0.109144416247 0.10320552027 7.01553862632
3406 322.370871364 -50.4024437211 115.9 0.000149112074232 22.1053580734 20.9999199705 0.0999408936221 0.0945027906811 7.0126034018
3407 319.528789212 -51.7255653574 114.2 0.000148315464497 22.1054927826 20.9983014121 0.13216226303 0.124970892559 7.01498714024
3408 316.37994388 -52.8344565108 114.4 0.000147517402188 22.1042488341 20.9973318994 0.127118711853 0.120201777096 7.02697761034
3409 311.701500799 -51.4908969675 116.0 0.000146983646643 22.1052237951 20.9998949019 0.0979338490032 0.0926049557645 7.01372649521
3410 308.225293228 -52.0603283082 116.3 0.000146196419473 22.1039846869 20.9990284009 0.0910861133039 0.0861298272163 7.02545534348
3411 304.624509416 -52.3437544578 115.4 0.000145437779814 22.1052406451 20.9992980934 0.109211600991 0.103269049278 7.01486759103
3412 300.982999941 -52.3333484223 114.2 0.000144683334611 22.104615905 20.9974722482 0.131285385452 0.124141728688 7.02374930782
3413 297.388345377 -52.0294014152 115.5 0.000143974193939 22.104377961 20.9985846952 0.106468039891 0.100674774093 7.02326868332
3414 293.923842209 -51.4402903018 115.0 0.000143294381278 22.1046366842 20.9983167291 0.11614748246 0.109827527304 7.02177867825
3415 290.661464586 -50.5815673753 113.1 0.000142585377316 22.1051611891 20.9968442327 0.152848164495 0.144531208115 7.02074140351
3416 287.657236557 -49.4744029289 113.9 0.000141994006485 22.1056208384 20.9981116973 0.138002217961 0.130493076907 7.01437159094
3417 284.949557952 -48.1437342471 113.7 0.000141423050802 22.1058772409 20.9981464912 0.142074917415 0.134344167787 7.01225420181
3418 282.560126031 -46.616466106 111.1 0.000140865814329 22.1046386764 20.994242036 0.191068381667 0.180671741307 7.03046534342
3419 280.496562928 -44.9199639829 102.4 0.0 22.1080083559 20.9877933889 0.371508572698 0.351293605745 7.01725063971
3420 278.755776092 -43.0809485166 104.8 0.0 22.1069192038 20.9895008453 0.32011279054 0.302694432102 7.02233524015
3421 277.327295505 -41.1247908866 109.5 0.0 22.1057831586 20.9936102442 0.223712562714 0.211539648293 7.02267342647
3422 276.196144565 -39.0751449507 111.8 0.000135523170982 22.1052210713 20.9955348674 0.178012053519 0.168325849637 7.02305768303
3423 275.345072085 -36.9538289496 109.6 0.0 22.1049657355 20.9929451561 0.220912964717 0.208892385356 7.03061860651
3424 274.75614963 -34.7808731044 105.4 0.0 22.1077965562 20.9910049991 0.308593501858 0.291801944677 7.0121379023
3425 274.41182668 -32.5746650965 103.9 0.0 22.1061022865 20.9877092922 0.338024548739 0.31963155438 7.03266966321
3426 274.295563635 -30.352143913 105.9 0.0 22.1059080915 20.9897784823 0.296428290959 0.280298681723 7.02982741303
3427 274.392156662 -28.1290087033 103.9 0.0 22.1080827434 20.989581986 0.340005005598 0.321504248261 7.01286908949
3428 274.687848439 -25.9199217916 106.3 0.0 22.1058344715 20.990154323 0.28816814892 0.272488000371 7.02961701519
3429 275.170296138 -23.7386935684 98.6 0.0 22.107836067 20.9831623243 0.453451492339 0.428777749643 7.0284230317
3430 275.828447671 -21.5984426627 94.8 0.0 22.108185885 20.9788493287 0.539144198336 0.509807642054 7.03472223416
3431 276.652361332 -19.5117280698 82.6 0.0 22.1123196166 20.9664808899 0.842419380024 0.796580653332 7.02745040395
3432 277.632992266 -17.4906518621 78.9 0.0 22.1125484596 20.9612823401 0.942163443565 0.890897324085 7.0364229188
3433 278.76196139 -15.5469320114 87.4 0.0 22.1116918363 20.9725614239 0.719134673104 0.680004260726 7.01980268893
3459 327.186196748 -15.6812496851 102.7 0.0 22.1074889157 20.9876478694 0.364636697732 0.344795651425 7.02171041173
3460 328.30496753 -17.6308024221 101.5 0.0 22.1086788413 20.9873843135 0.391348630041 0.370054102257 7.01275891831
3461 329.274825942 -19.6568965363 103.0 0.0 22.1079376028 20.98841679 0.358751479276 0.339230666485 7.01649610386
3462 330.087353713 -21.7477887224 100.5 0.0 22.107513419 20.9851124273 0.411683110259 0.389282118518 7.02688227216
3463 330.733450169 -23.8913474173 102.6 0.0 22.1065785445 20.986671928 0.365841740668 0.345935124129 7.03105990004
3464 331.203101999 -26.0749778679 108.4 0.0 22.1053760091 20.9920322842 0.245229598135 0.231885873154 7.02928539072
3465 331.485171483 -28.2855173239 100.7 0.0 22.1070670195 20.9849252219 0.406919666752 0.384777869172 7.03085131915
3466 331.567219236 -30.5091008699 102.4 0.0 22.1082757122 20.9880461975 0.371775928997 0.351546414334 7.01457943987
3467 331.435385624 -32.730999372 108.5 0.0 22.1068823683 20.9935656279 0.244733677357 0.231416937009 7.01399615571
3468 331.074366917 -34.9354330403 104.9 0.0 22.106499547 20.9892167146 0.317622106019 0.300339273674 7.02629237129
3469 330.467538545 -37.1053675208 110.8 0.0 22.1047966616 20.9940719381 0.197097859606 0.186373136111 7.02956646447
3470 329.597298325 -39.2223052903 110.0 0.0 22.1067568464 20.995069251 0.21479342062 0.203105825182 7.01179941376
3471 328.445725327 -41.2660939598 110.0 0.0 22.1062852569 20.9946233222 0.214321831148 0.202659896398 7.01650956685
3472 326.995669412 -43.214785865 110.6 0.0 22.1047960196 20.993857859 0.201020384785 0.190082224177 7.03002823718
3473 325.232390923 -45.0445997267 115.1 0.000150921040357 22.1054929007 20.9992290564 0.115116282571 0.108852438292 7.01300542057
3474 323.145839135 -46.730053659 113.8 0.000150164256949 22.1056784108 20.9980623542 0.139967100481 0.132351043898 7.0140180927
3475 320.733564332 -48.2443540263 114.1 0.000149368753515 22.1042680169 20.9970397798 0.13283979482 0.125611557682 7.02744905855
3476 318.004074844 -49.5601267079 115.1 0.000148572531332 22.1051771315 20.9989304692 0.114800513312 0.108553851046 7.01615910915
3477 314.980174085 -50.650551972 115.7 0.000147779816118 22.1049781599 20.9993566588 0.103311365107 0.0976898640571 7.01683385724
3478 310.560921909 -49.2666627926 113.7 0.00014721395104 22.1053693081 20.9976661967 0.141566984616 0.133863873232 7.01732732962
3479 307.233352969 -49.7961950945 115.4 0.000146433821925 22.1052339333 20.9992917468 0.109204889238 0.103262702733 7.01493462531
3480 303.798820003 -50.0259412106 116.5 0.000145667740259 22.1042910753 20.9995211362 0.0876614484936 0.0828915093467 7.02195800693
3481 300.342369079 -49.9493410778 115.9 0.000144926823345 22.1038227719 20.9984682096 0.0984055921063 0.09305102982 7.02794581469
3482 296.95102784 -49.568597023 116.3 0.000144221736681 22.1036840503 20.9987441228 0.0907854766957 0.0858455492053 7.02846170189
3483 293.706007573 -48.8944333985 114.0 0.000143521999972 22.1045631156 20.9972152204 0.13503885895 0.127690963715 7.0247196502
3484 290.67620813 -47.94497177 111.6 0.000142829250415 22.1054225294 20.9955138026 0.182101556361 0.172192829579 7.02149513551
3485 287.914264432 -46.7439993914 111.6 0.000142252657625 22.1063338875 20.9963755708 0.18301291449 0.173054597804 7.01239028193
3486 285.455467282 -45.3190082715 111.2 0.00014171811739 22.1048093729 20.9945097482 0.189285436627 0.178985811995 7.02853095021
3487 283.319069823 -43.699348355 111.3 0.000141257152222 22.1050288963 20.994823535 0.187553074583 0.177347713299 7.02610885776
3488 281.511065827 -41.9147190986 94.0 0.0 22.1088183822 20.9784460754 0.558179114163 0.527806807369 7.0305002354
3489 280.027517979 -39.9940875824 112.4 0.000140521829373 22.1051014793 20.9960542022 0.166269923113 0.157222646017 7.02290387649
3490 278.857756403 -37.965016568 105.8 0.0 22.1062414814 20.9899821048 0.298813142944 0.282553766301 7.02672961769
3491 277.987070612 -35.8533282538 72.7 0.0 22.1159545073 20.9548331246 1.12328245305 1.06216107029 7.02232923989
3492 277.398765049 -33.6830117872 68.2 0.0 22.1181485294 20.9493579228 1.26422665611 1.19543604951 7.01589421238
3493 277.075602569 -31.4762891612 83.3 0.0 22.1125833764 20.9677274069 0.824358369336 0.779502399869 7.02273438049
3494 277.000733315 -29.2537713258 104.2 0.0 22.1068685318 20.9887745168 0.332529937029 0.314435922027 7.02428125898
3495 277.158225869 -27.0346551115 106.1 0.0 22.1057787264 20.9898790937 0.292201806903 0.276302174151 7.03064784126
3496 277.533308624 -24.836927661 99.6 0.0 22.1092068017 20.9856507812 0.432910109609 0.409354089096 7.01220248919
3497 278.112409279 -22.677557202 93.5 0.0 22.1090197807 20.9780063444 0.56996172633 0.538948290009 7.02981111234
3498 278.883059057 -20.5726573126 88.5 0.0 22.1099087951 20.9723532219 0.690192441568 0.652636868365 7.03455026191
3499 279.833709789 -18.5376173389 83.2 0.0 22.1137206007 20.9686608212 0.828103969246 0.783044189736 7.01166119605
3500 280.953498107 -16.5871949214 94.5 0.0 22.1098018758 20.9800028817 0.547642833255 0.517843839128 7.01934386925
3523 324.289243062 -15.6466524368 102.1 0.0 22.107740696 20.9871936229 0.377611985542 0.35706491242 7.0206596101
3524 325.489798415 -17.5493329696 101.8 0.0 22.1068533993 20.9860069163 0.383114509247 0.362268026251 7.03027003893
3525 326.52648158 -19.5438026529 102.9 0.0 22.1065390884 20.9869796022 0.359462214559 0.339902728394 7.03072314752
3526 327.388673871 -21.6155978675 93.5 0.0 22.1105829758 20.9794844811 0.571524921469 0.540426426712 7.01418010116
3527 328.065201818 -23.7496547431 100.2 0.0 22.1080907014 20.9853050637 0.418752093762 0.395966456071 7.02185633363
3528 328.544084542 -25.9302364063 105.1 0.0 22.1077649378 20.9906383121 0.314751357678 0.297624731911 7.0131677946
3529 328.812320773 -28.1408211969 99.2 0.0 22.1074125135 20.9834786454 0.439854152724 0.415920284666 7.0311459698
3530 328.855744385 -30.3639546786 96.0 0.0 22.1101436484 20.9821868319 0.513787483238 0.485830666739 7.01201339664
3531 328.658989069 -32.5810709346 108.4 0.0 22.1065911341 20.9931812903 0.246444723103 0.233034879295 7.01713711221
3532 328.205618985 -34.7722929376 108.2 0.0 22.1066096151 20.992980563 0.250473311264 0.236844259119 7.01741643204
3533 327.478502432 -36.9162285467 108.7 0.0 22.1052460985 20.9922359928 0.239098378085 0.226088272352 7.0298895933
3534 326.460527066 -38.98978889 111.1 0.0 22.1057184332 20.9952630399 0.192148138545 0.181692745168 7.01966888892
3535 325.135771336 -40.9680699595 111.3 0.0 22.1050575292 20.9948506099 0.187581707556 0.17737478826 7.02582253187
3536 323.491244277 -42.8243560721 112.8 0.000151151345157 22.1061120219 20.9974294982 0.159566523712 0.150883999968 7.01191251712
3537 321.519263144 -44.5303225636 114.3 0.000150383633251 22.1055931865 20.9984997722 0.130362034505 0.123268620213 7.01376360335
3538 319.220427825 -46.0565284563 114.1 0.000149604640841 22.1051999808 20.9979210325 0.133771758704 0.126492810437 7.0181331082
3539 316.606949771 -47.3732862721 113.8 0.000148810476026 22.1051527528 20.9975652989 0.139441442508 0.131853988653 7.01926925993
3540 313.705809245 -48.4519602306 114.6 0.000148014348726 22.1046998559 20.997964767 0.12377676772 0.117041678807 7.02202723901
3541 309.520017633 -47.0344557583 112.2 0.000147391821543 22.1045329719 20.9953061986 0.169568687342 0.160341913957 7.02903795651
3542 306.387218002 -47.51897284 114.9 0.000146662287856 22.1055940621 20.9991192233 0.1189939187 0.112519079865 7.01243410612
3543 303.16457452 -47.6970939612 114.4 0.000145920137907 22.104459539 20.9975311391 0.127329416731 0.120401016849 7.02487072052
3544 299.935809208 -47.5636140432 115.5 0.000145194087855 22.1044731546 20.998674709 0.106563233482 0.100764787897 7.02231714823
3545 296.785179936 -47.1224408932 115.3 0.000144512552822 22.1038098221 20.9978426928 0.10966328565 0.103696156334 7.02938787136
3546 293.790241958 -46.3861871777 114.0 0.000143843090965 22.1042012475 20.9968730426 0.134676990798 0.127348785964 7.02833831279
3547 291.016061906 -45.3749159819 106.7 0.0 22.1062567126 20.9909973703 0.280434615444 0.26517527313 7.02445040899
3548 288.511900101 -44.1143376879 110.2 0.0 22.1052432304 20.9938526311 0.209335257858 0.197944658473 7.02646787136
3549 286.310538057 -42.6338315895 111.1 0.000142148244419 22.105193553 20.9947667201 0.19162325833 0.18119642536 7.02491563563
3550 284.429722344 -40.9646169364 111.0 0.000141733188302 22.1049967276 20.9944742049 0.193381833658 0.182859310992 7.02711080154
3551 282.874864548 -39.1382764637 98.9 0.0 22.1084435317 20.9840956923 0.447462073676 0.423114234362 7.02158925818
3552 281.6421673 -37.1857050677 97.5 0.0 22.108611632 20.9825701016 0.478588553555 0.452547023144 7.02346439028
3553 280.721579863 -35.1364591704 36.5 0.0 22.1285770602 20.8853554068 2.63211273789 2.48889108455 7.05921167524
3554 280.099260276 -33.0184305528 47.6 0.0 22.1228941068 20.9113547187 2.04985934317 1.93831995505 7.05429809487
3555 279.759438462 -30.857753452 9.9 0.0 22.1411488345 20.7430748505 5.47797286153 5.1798988775 7.22036337969
3556 279.685708682 -28.6788611017 99.0 0.0 22.1075451479 20.9833656031 0.44436917495 0.420189630125 7.03032286823
3557 279.861842551 -26.504624601 104.6 0.0 22.1066949866 20.9890631232 0.32403656397 0.306404700499 7.02505611037
3558 280.272230092 -24.3565249205 87.0 0.0 22.1106445284 20.971029099 0.728048265278 0.688432835907 7.03141427262
3559 280.902048232 -22.2548243783 69.0 0.0 22.117192303 20.9498316645 1.23794684932 1.17058621086 7.02263449953
3560 281.737238737 -20.218715524 82.2 0.0 22.1121835094 20.9657786112 0.852824421674 0.806419523463 7.03000737479
3561 282.764359281 -18.2664338127 83.3 0.0 22.1117623725 20.9669510764 0.823537365422 0.778726069398 7.0309500663
3562 283.970355987 -16.415326087 87.3 0.0 22.1120081206 20.97272523 0.721936902031 0.682654011436 7.01692351383
3582 321.70635584 -16.1587735494 97.4 0.0 22.1080476607 20.9819155692 0.480252876282 0.45412078476 7.029361769
3583 322.936979646 -17.9939779599 98.3 0.0 22.1074548858 20.9824418331 0.459687296674 0.434674243964 7.03299855576
3584 323.990585576 -19.9327763899 101.7 0.0 22.1067002684 20.9857459932 0.385095503815 0.364141228583 7.03204851197
